"","StateName","MeasureId","MeasureName","CountyName","ReportYear","Value","UnitName","YearStart","YearEnd","DataValue","DataSource","Topic","Question","StratificationCategory1","Stratification1","average Measured Air conditional Value in State","Total chronic disease value","state_census","Ratio.Total.chronic.disease.value.per.census","Index.Total.chronic.disease.value.per.census.per.average.Measured.Air.conditional.Value.in.State","Index.type"
"1647","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Ida",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1648","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Ida",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1649","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Iowa",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1650","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Iowa",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1651","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Jackson",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1652","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Jackson",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1653","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Bremer",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1654","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Bremer",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1655","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Carroll",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1656","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Carroll",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1657","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cherokee",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1658","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cherokee",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1659","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Davis",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1660","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Davis",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1661","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dickinson",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1662","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dickinson",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1663","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dubuque",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1664","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dubuque",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1665","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Fayette",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1666","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Fayette",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1667","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Greene",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1668","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Greene",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1669","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Audubon",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1670","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Audubon",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1671","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Buchanan",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1672","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Buchanan",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1673","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Jasper",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1674","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Jasper",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1675","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Butler",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1676","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Butler",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1677","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Adair",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1678","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Adair",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1679","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Linn",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1680","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Linn",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1681","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dallas",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1682","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Dallas",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1683","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Guthrie",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1684","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Guthrie",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1685","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Hancock",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1686","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Hancock",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1687","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Des Moines",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1688","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Des Moines",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1689","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cerro Gordo",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1690","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cerro Gordo",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1691","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Floyd",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1692","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Floyd",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1693","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Black Hawk",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1694","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Black Hawk",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1695","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Calhoun",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1696","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Calhoun",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1697","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Humboldt",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1698","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Humboldt",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1699","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Buena Vista",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1700","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Buena Vista",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1701","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Clinton",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1702","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Clinton",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1703","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Fremont",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1704","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Fremont",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1705","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Harrison",2010,1,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1706","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Harrison",2010,1,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1707","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Hamilton",2010,0,"No Units",2010,2014,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1708","Iowa",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Hamilton",2010,0,"No Units",2010,2014,747,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.0101010101010101,1739,3050745,0.000570024698885026,5.64324451896176,"percentage"
"1709","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Chase",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1710","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Chase",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1711","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Butler",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1712","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Butler",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1713","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Bourbon",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1714","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Bourbon",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1715","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Atchison",2010,1,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1716","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Atchison",2010,1,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1717","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Brown",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1718","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Brown",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1719","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Ford",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1720","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Ford",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1721","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Allen",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1722","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Allen",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1723","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Barber",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1724","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Barber",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1725","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Barton",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1726","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Barton",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1727","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cheyenne",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1728","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cheyenne",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1729","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Clay",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1730","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Clay",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1731","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cloud",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1732","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Cloud",2010,0,"No Units",2010,2014,683,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
"1733","Kansas",292,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard (monitor and modeled data)","Stanton",2010,0,"No Units",2010,2014,824,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0.152380952380952,1507,2858190,0.000527256760397314,0.346012249010738,"percentage"
